"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO1","PLACE1","ACTIVITY1","PLOC1","PLOC1_PID","PLOC1_LAT","PLOC1_LNG","PLOC1_APPROX","PLOC1_GEOID","DEP_TIME","MODE","PEOPLE","VEHICLE","PLANO2","PLACE2","ACTIVITY2","PLOC2","PLOC2_PID","PLOC2_LAT","PLOC2_LNG","PLOC2_APPROX","PLOC2_GEOID","ARR_TIME","TRIP_TIME","DIST_D","DIST_W","DIST_B","DIST_T","TIME_D","TIME_W","TIME_B","TIME_T","TEXT_T","DIST","TIME"
"R_TnGDnOMcS2jZsqt","R_a8HK19X41XQe8eJ",1003,2,"","DIARY4",2019-01-30,3,"Other place","Drop off or pick up passenger(s)","","",NA,NA,TRUE,"490050007022",2019-01-30 11:35:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",4,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-30 11:45:00,10,1.53416547363398,1.32538475304223,1.37509444842122,3.33924878708343,6.78333333333333,24.9833333333333,5.98333333333333,19.65,"",1.53416547363398,6.78333333333333
"R_TnGDnOMcS2jZsqt","R_a8HK19X41XQe8eJ",1003,2,"","DIARY4",2019-01-30,4,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-30 13:05:00,"Car/Van/Truck/SUV Driver","1","Other household vehicle (please describe)",5,"Other place","Drop off or pick up passenger(s)","","",NA,NA,TRUE,"490050007022",2019-01-30 13:15:00,10,1.53416547363398,1.32538475304223,1.88461882605583,3.14351686152867,6.58333333333333,29.7,13.7333333333333,18.6833333333333,"",1.53416547363398,6.58333333333333
"R_TnGDnOMcS2jZsqt","R_a8HK19X41XQe8eJ",1003,2,"","DIARY4",2019-01-30,5,"Other place","Drop off or pick up passenger(s)","","",NA,NA,TRUE,"490050007022",2019-01-30 13:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",6,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-30 13:20:00,5,1.53416547363398,1.32538475304223,1.37509444842122,3.33924878708343,6.78333333333333,24.9833333333333,5.98333333333333,20.65,"",1.53416547363398,6.78333333333333
"R_AHRrvIKSHaZ9msV","R_DOEFGvXI2Xqxo1b",1004,1,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050010021",2019-01-14 17:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050008003",2019-01-14 17:10:00,10,0.926464447625865,0.916522508550068,0.956290264853257,1.2483347252048,4.23333333333333,18.9833333333333,6.6,13.9,"",0.926464447625865,4.23333333333333
"R_AHRrvIKSHaZ9msV","R_DOEFGvXI2Xqxo1b",1004,1,"","DIARY12",2019-01-14,2,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050008003",2019-01-14 17:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050010021",2019-01-14 17:50:00,10,0.963746719160105,0.926464447625865,0.997300763540921,1.30922910204406,3.96666666666667,18.6833333333333,6.15,16.2,"",0.963746719160105,3.96666666666667
"R_3hEAjxLV0ENOp1S","R_DOEFGvXI2Xqxo1b",1004,2,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050010021",2019-01-14 07:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050010024",2019-01-14 07:20:00,5,0.404512646146504,0.404512646146504,0.405755388530979,NA,1.55,7.8,1.81666666666667,NA,"transit_not_in_trek",0.404512646146504,1.55
"R_3hEAjxLV0ENOp1S","R_DOEFGvXI2Xqxo1b",1004,2,"","DIARY12",2019-01-14,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050010024",2019-01-14 10:15:00,"Walk","5+",NA,3,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050010021",2019-01-14 11:00:00,45,0.651818380656963,0.651818380656963,0.728868408494393,NA,3.18333333333333,13.1333333333333,3.93333333333333,NA,"transit_not_in_trek",0.651818380656963,13.1333333333333
"R_3hEAjxLV0ENOp1S","R_DOEFGvXI2Xqxo1b",1004,2,"","DIARY12",2019-01-14,3,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050010021",2019-01-14 12:00:00,"Walk","5+",NA,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050010024",2019-01-14 12:30:00,30,0.651818380656963,0.651818380656963,0.651818380656963,NA,2.61666666666667,12.45,2.65,NA,"transit_not_in_trek",0.651818380656963,12.45
"R_3hEAjxLV0ENOp1S","R_DOEFGvXI2Xqxo1b",1004,2,"","DIARY12",2019-01-14,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050010024",2019-01-14 15:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Home","Home activities","","",NA,NA,FALSE,"490050010021",2019-01-14 15:45:00,5,0.405755388530979,0.404512646146504,0.405755388530979,NA,1.81666666666667,7.95,1.95,NA,"transit_not_in_trek",0.405755388530979,1.81666666666667
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 07:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 07:25:00,5,1.89021116678597,1.41610494710888,1.76780104191522,3.05714626580768,7.03333333333333,31.8833333333333,13.75,21.05,"",1.89021116678597,7.03333333333333
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 11:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-14 11:20:00,20,10.0997673586256,9.1788952517299,9.406938479281,15.0440179352581,20.8833333333333,180.883333333333,49.1,47.1166666666667,"",10.0997673586256,20.8833333333333
"R_1JJf69zBgpIaujn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-14,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-14 18:25:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 18:50:00,25,7.81809234073014,7.79572297780959,7.98586256263422,9.20685695538058,13.5166666666667,149.5,35.2666666666667,35.5,"",7.81809234073014,13.5166666666667
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 07:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-15 07:40:00,25,7.83176250695936,7.79572297780959,8.02190209178398,12.8014893024736,13.6833333333333,156.166666666667,42.5166666666667,37.1,"",7.83176250695936,13.6833333333333
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-15 12:50:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-15 13:05:00,15,10.0892040483576,9.12670007158196,9.83941282907818,11.1281366817784,20,179.683333333333,50.25,43.55,"",10.0892040483576,20
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,3,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-15 16:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 16:15:00,15,1.92625069593574,1.41610494710888,1.71249900580609,3.21311043505925,7.65,27.9833333333333,8,23.7833333333333,"",1.92625069593574,7.65
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 17:20:00,"Car/Van/Truck/SUV Driver","3","Primary household vehicle",5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010012",2019-01-15 17:30:00,10,1.97098942177682,1.93992086216496,1.95048417243299,4.28124751451523,6.33333333333333,37.3833333333333,10.3833333333333,30.8333333333333,"",1.97098942177682,6.33333333333333
"R_By2KXfqfti023wB","R_3hGZSFkL0C3QCio",1005,1,"","DIARY12",2019-01-15,5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010012",2019-01-15 19:00:00,"Car/Van/Truck/SUV Driver","3","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 19:15:00,15,1.97098942177682,1.93992086216496,1.97098942177682,4.94238646305575,6.03333333333333,39.5166666666667,10.9333333333333,31.4666666666667,"",1.97098942177682,6.03333333333333
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 07:25:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-29 07:30:00,5,1.89021116678597,1.41610494710888,1.76780104191522,3.05714626580768,7.03333333333333,31.8833333333333,13.75,21.05,"",1.89021116678597,7.03333333333333
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-29 11:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-29 11:20:00,20,10.0997673586256,9.1788952517299,9.406938479281,15.0440179352581,20.8833333333333,180.883333333333,49.1,47.1166666666667,"",10.0997673586256,20.8833333333333
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-29 16:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 16:40:00,20,7.81809234073014,7.79572297780959,7.98586256263422,9.20685695538058,13.5166666666667,149.5,35.2666666666667,35.5,"",7.81809234073014,13.5166666666667
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 17:00:00,"Car/Van/Truck/SUV Driver","1","Other household vehicle (please describe)",5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-29 17:05:00,5,0.491504613059731,0.491504613059731,0.491504613059731,NA,2.13333333333333,10.8333333333333,4.15,NA,"transit_not_in_trek",0.491504613059731,2.13333333333333
"R_1IMbSNRU1lnOcN8","R_3hGZSFkL0C3QCio",1005,1,"","DIARY3",2019-01-29,5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-29 18:30:00,"Car/Van/Truck/SUV Driver","1","Other household vehicle (please describe)",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 18:35:00,5,0.545563906784379,0.491504613059731,0.491504613059731,0.820831344945518,2.3,8.98333333333333,1.91666666666667,4.13333333333333,"",0.545563906784379,2.3
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 07:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-30 07:25:00,5,1.89021116678597,1.41610494710888,1.76780104191522,3.05714626580768,7.03333333333333,31.8833333333333,13.75,21.05,"",1.89021116678597,7.03333333333333
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-30 10:45:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-30 11:00:00,15,10.0997673586256,9.1788952517299,9.406938479281,15.0440179352581,20.8833333333333,180.883333333333,49.1,47.1166666666667,"",10.0997673586256,20.8833333333333
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-01-30 16:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 16:15:00,15,7.81809234073014,7.79572297780959,7.98586256263422,9.20685695538058,13.5166666666667,149.5,35.2666666666667,35.5,"",7.81809234073014,13.5166666666667
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 16:15:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050006001",2019-01-30 16:30:00,15,2.15305118110236,2.07475841088046,2.31585043346854,2.76696591903285,6.71666666666667,42.45,13.4,34.8833333333333,"",2.15305118110236,6.71666666666667
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050006001",2019-01-30 17:30:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",6,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050012012",2019-01-30 17:50:00,20,4.75286824942337,4.75286824942337,5.46185277976616,NA,13.2833333333333,99.4,31.1333333333333,NA,"transit_not_in_trek",4.75286824942337,13.2833333333333
"R_2VqXX8uJKw0p6rU","R_3hGZSFkL0C3QCio",1005,1,"","DIARY4",2019-01-30,6,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050012012",2019-01-30 20:30:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",7,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 20:45:00,15,3.07268054561362,3.04285472838622,3.06087449296111,NA,7.38333333333333,58.35,13.1166666666667,NA,"transit_not_in_trek",3.07268054561362,7.38333333333333
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-21 07:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-21 07:30:00,10,1.89021116678597,1.41610494710888,1.76780104191522,3.05714626580768,7.03333333333333,31.8833333333333,13.75,21.05,"",1.89021116678597,7.03333333333333
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-21 10:45:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-02-21 11:05:00,20,10.0997673586256,9.1788952517299,9.406938479281,15.0440179352581,20.8833333333333,180.883333333333,49.1,47.1166666666667,"",10.0997673586256,20.8833333333333
"R_8HduNVSzWXMv9Dz","R_3hGZSFkL0C3QCio",1005,1,"","DIARY5",2019-02-21,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-02-21 17:10:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-21 17:25:00,15,7.81809234073014,7.79572297780959,7.98586256263422,9.20685695538058,13.5166666666667,149.5,35.2666666666667,35.5,"",7.81809234073014,13.5166666666667
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-22 07:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-22 07:30:00,10,1.89021116678597,1.41610494710888,1.76780104191522,3.05714626580768,7.03333333333333,31.8833333333333,13.75,21.05,"",1.89021116678597,7.03333333333333
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-22 09:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-02-22 10:00:00,20,10.0997673586256,9.1788952517299,9.406938479281,15.0440179352581,20.8833333333333,180.883333333333,49.1,47.1166666666667,"",10.0997673586256,20.8833333333333
"R_Q9AbZi6hABVxsDn","R_3hGZSFkL0C3QCio",1005,1,"","DIARY6",2019-02-22,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050014011",2019-02-22 15:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-22 15:45:00,15,7.81809234073014,7.79572297780959,7.98586256263422,9.20685695538058,13.5166666666667,149.5,35.2666666666667,35.5,"",7.81809234073014,13.5166666666667
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 11:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050004031",2019-01-14 11:30:00,15,4.86285095044938,4.61305973116997,4.74354768153981,7.02895092658872,12.4333333333333,90.9666666666667,23.55,47.3333333333333,"",4.86285095044938,12.4333333333333
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,2,"Secondary job","Work activities","","",NA,NA,FALSE,"490050004031",2019-01-14 17:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",3,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050011022",2019-01-14 17:20:00,20,6.40882247673586,5.5973116996739,5.68865326493279,10.6186123041438,15.2,111.25,27.4,52.2166666666667,"",6.40882247673586,15.2
"R_3R2tFQ7WQ4uzRAk","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-14,3,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050011022",2019-01-14 17:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 17:40:00,10,1.26883997454864,1.17811978048199,1.17625566690527,1.4446880219518,4.81666666666667,23.7166666666667,5.7,15.2833333333333,"",1.26883997454864,4.81666666666667
"R_1mXEs3byxEc53jE","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-15,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 17:20:00,"Car/Van/Truck/SUV Passenger","3","Primary household vehicle",2,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010012",2019-01-15 17:30:00,10,1.97098942177682,1.93992086216496,1.95048417243299,4.28124751451523,6.33333333333333,37.3833333333333,10.3833333333333,30.8333333333333,"",1.97098942177682,6.33333333333333
"R_1mXEs3byxEc53jE","R_3hGZSFkL0C3QCio",1005,2,"","DIARY12",2019-01-15,2,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010012",2019-01-15 19:00:00,"Car/Van/Truck/SUV Passenger","3","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 19:15:00,15,1.97098942177682,1.93992086216496,1.97098942177682,4.94238646305575,6.03333333333333,39.5166666666667,10.9333333333333,31.4666666666667,"",1.97098942177682,6.03333333333333
"R_2Qrq2BHffuG6QTg","R_3hGZSFkL0C3QCio",1005,2,"","DIARY3",2019-01-29,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 17:00:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",2,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-29 17:05:00,5,0.491504613059731,0.491504613059731,0.491504613059731,NA,2.13333333333333,10.8333333333333,4.15,NA,"transit_not_in_trek",0.491504613059731,2.13333333333333
"R_2Qrq2BHffuG6QTg","R_3hGZSFkL0C3QCio",1005,2,"","DIARY3",2019-01-29,2,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-29 18:30:00,"Car/Van/Truck/SUV Passenger","1","Other household vehicle (please describe)",3,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 18:40:00,10,0.545563906784379,0.491504613059731,0.491504613059731,0.820831344945518,2.3,8.98333333333333,1.91666666666667,4.13333333333333,"",0.545563906784379,2.3
